name,num_appearances_sum,num_appearances_mean,num_types,entity_type
pioneer_water_company,19,19,1,NA
precipitation_elevation_regressions_on_independent_slopes_model_climate_group,19,2,1,Group
raftelis,19,19,1,NA
rancho_cordova,19,10,1,City
rd_2068,19,19,1,NA
san_jerardo,19,19,1,NA
san_juan_creek,19,6,1,Natural_Feature
santa_ana_area,19,19,1,Geographic_Unit
santa_clara_valley,19,10,1,Geographic_Unit
santa_margarita_groundwater_agency_gsa,19,19,1,Local_GSA
slade,19,10,1,NA
soil_agricultural_groundwater_banking,19,1,1,NA
south_yuba_subbasin,19,19,1,Basin
ss,19,3,1,NA
stone_corral_irrigation_district,19,5,1,District
surface_water_ambient_monitoring_program,19,3,1,Technical
sustainable_groundwater_management_act_data_portal,19,5,1,Technical
sustainable_groundwater_management_act_portal,19,1,1,NA
technical_peer_review_group,19,19,1,Group
tehachapi,19,6,1,City
underground_source_of_drinking_water,19,19,1,NA
upper_aquifer_system_lower_aquifer_system,19,6,1,Natural_Feature
urban,19,2,1,NA
uwwtp,19,19,1,NA
varian_ranch_mutual_water_company,19,19,1,NA
west_hills,19,19,1,NA
white_river,19,3,1,Natural_Feature
woodbridge_irrigation_district,19,19,1,District
woodring,19,10,1,NA
wri,19,19,1,NA
0_180_flow_direction,18,3,1,NA
anderson_cottonwood_irrigation_district,18,9,1,District
andy_rich,18,6,1,NA
appendix_h,18,4,1,Reference
aptos_creek,18,9,1,Natural_Feature
aqueduct,18,4,1,NA
arcata,18,18,1,City
ash_slough,18,18,1,Natural_Feature
banta_carbona_irrigation_district_groundwater_sustainability_agency,18,18,1,Local_GSA
bedford_coldwater_basin,18,18,1,Basin
bethel_island,18,18,1,City
bradbury_dam,18,6,1,Infrastructure
c2vsimfg_kern_historical_simulation_table_11b_current_groundwater_budget,18,4,1,Reference
california_constitution,18,4,1,State_Gov
carbon_tetrachloride,18,18,1,NA
careaga_sand,18,9,1,Natural_Feature
central_valley_project_contractors,18,3,1,NA
cienega_groundwater_dependent_ecosystem,18,9,1,Natural_Feature
city_of_waterford,18,9,1,City
confluence_aquatic_habitat_area,18,18,1,Geographic_Unit
dale,18,9,1,NA
data_management_plan,18,9,1,Technical
dispute,18,9,1,NA
dye_creek,18,18,1,Natural_Feature
environmental_health_services,18,6,1,NA
european_space_agency,18,2,1,Group
fairfield,18,18,1,City
farm_process,18,6,1,NA
federal_reserve_water_rights,18,6,1,NA
glen_ellen_formation,18,9,1,Natural_Feature
greater_kaweah,18,9,1,NA
groundwater_management_fee,18,18,1,NA
groundwater_quality,18,2,1,NA
groundwater_storage,18,2,1,NA
groundwater_sustainability_agency_alternate_representative,18,3,1,NA
gustine,18,9,1,City
hemet_south,18,18,1,NA
humboldt_county_board_of_supervisors,18,18,1,Group
humboldt_county_department_of_public_works,18,18,1,NA
kaweah_sub_basin,18,6,1,Basin
kearns_west,18,4,1,NA
kern_county_revision,18,4,1,NA
kern_fan_monitoring_committee,18,18,1,Group
knight,18,9,1,NA
laguna_vineyard,18,6,1,NA
lake_success,18,6,1,NA
list,18,2,1,NA
lompico_sandstone,18,18,1,NA
lompoc_upland,18,9,1,NA
lower_putah_creek,18,18,1,Natural_Feature
madera_county_general_plan,18,4,1,Technical
mapes_ranch,18,18,1,NA
mokelumne_river,18,6,1,Natural_Feature
monitored,18,3,1,Technical
n_dissolved,18,18,1,NA
newell_creek,18,18,1,Natural_Feature
newhall_water_division,18,18,1,NA
niles,18,18,1,NA
north_bench,18,18,1,NA
north_cell,18,18,1,NA
om,18,4,1,NA
ormond_beach,18,18,1,NA
pdf,18,3,1,NA
pico_formation,18,6,1,Natural_Feature
piru_basins,18,9,1,Basin
ramboll,18,6,1,NA
rinconada_fault,18,18,1,NA
russian_river_flood_control,18,18,1,NA
rwm_stakeholder_advisory_group,18,6,1,Group
sacramento_water_forum,18,9,1,NA
san_emigdio,18,4,1,NA
san_luis_obispo_valley_groundwater_basin,18,18,1,Basin
san_pasqual_valley_groundwater_basin,18,18,1,Basin
scalmanini_engineering,18,18,1,NA
somis,18,18,1,City
soquel,18,9,1,City
southern_division,18,9,1,NA
springville,18,3,1,City
standing_committee,18,18,1,Group
steffens,18,4,1,NA
tehama_county_resource_conservation_district,18,4,1,District
toxicity_identification_evaluations,18,3,1,NA
tuolumne_groundwater_sustainability_agency,18,18,1,Other_GSA
tx,18,9,1,NA
upper_ventura_river_basin,18,9,1,Basin
us_geological_survey,18,2,1,Federal_Gov
water_level_elevation,18,9,1,NA
water_quality_coordination_group,18,4,1,Group
water_resources_information_database,18,18,1,Technical
willow_slough,18,18,1,Natural_Feature
wyandotte_creek_groundwater_sustainability_agency_board,18,18,1,Group
advisory_board,17,17,1,Group
ag_res,17,17,1,NA
agricultural_stakeholder,17,8,1,NA
alameda_island,17,17,1,NA
angwin,17,17,1,City
arcadia,17,17,1,City
arlington,17,17,1,NA
assembly,17,2,1,NA
assembly_bill_3030,17,1,1,NA
b,17,3,1,NA
bcid,17,17,1,NA
california_environmental_protection_agency,17,3,1,State_Gov
city_of_chico,17,17,1,City
city_of_marysville,17,17,1,City
city_of_perris,17,17,1,City
city_of_simi_valley,17,17,1,City
cloverdale_canyon,17,17,1,NA
community_plans,17,4,1,Technical
coordination_committee_and_plan_manager,17,3,1,NA
corcoran_irrigation_district,17,17,1,District
county_of,17,2,1,NA
county_of_madera_groundwater_sustainability_agency_madera,17,17,1,Local_GSA
desert_water_agency,17,17,1,Group
eastern_san_joaquin_water_resources_model,17,17,1,Technical
elsinore_ma,17,17,1,NA
for,17,2,1,NA
fox_canyon_groundwater_management_agency_board_of_directors,17,6,1,Group
franciscan_formation,17,17,1,Natural_Feature
general_plan,17,2,1,Technical
glenn_colusa_irrigation_district,17,8,1,District
hanson_et_al,17,4,1,NA
hayward_groundwater_sustainability_agency,17,17,1,Other_GSA
hemet_san_jacinto_management_area,17,17,1,Geographic_Unit
human_right_to_water_and_the_public_trust_doctrine,17,1,1,NA
irrigation_training_and_research_center_metric,17,17,1,NA
john_ayres,17,17,1,NA
klamath_project,17,17,1,Water_Project
ktwd,17,17,1,NA
la_sierra,17,8,1,NA
lithologic_data,17,3,1,Technical
lost_river_improved_channel,17,17,1,NA
lower_aquifer,17,2,1,Natural_Feature
matti,17,8,1,NA
mcwra_board,17,6,1,Group
method_detection_limit,17,17,1,NA
millville_subbasin,17,8,1,Basin
miocene,17,2,1,NA
modflow_owhm,17,3,1,Technical
morales,17,17,1,NA
moreland,17,8,1,NA
mw98b,17,17,1,NA
napa_valley_subbasin_groundwater_sustainability_plan,17,17,1,Technical
nawqa,17,8,1,NA
newman,17,8,1,City
newsom,17,2,1,NA
north_fork_kings_groundwater_sustainability_agency_board,17,17,1,Group
office_of_environmental_health_hazard_assessment,17,3,1,State_Gov
owhm,17,8,1,NA
pacific_gas_and_electric,17,3,1,Local_Gov
pajaro_valley_subbasin,17,17,1,Basin
plumas,17,17,1,County
potential_projects,17,8,1,Water_Project
pre_tertiary,17,3,1,NA
projects,17,4,1,Water_Project
raisin_city,17,17,1,City
rcc,17,17,1,NA
regional_water_board,17,6,1,Group
rohnert_park,17,17,1,City
root_creek_water_district,17,8,1,District
sacramento_regional_county_contract_with_the_federal_government_under_reclamation_sanitation_district,17,17,1,District
san_francisco_bay_regional_water_quality_control_board,17,6,1,Group
san_joaquin_river_restoration_project,17,2,1,Water_Project
san_joaquin_valley_groundwater_basin,17,2,1,Basin
san_miguel,17,8,1,City
sarah_hardgrave,17,17,1,NA
scv,17,17,1,NA
solano_groundwater_sustainability_plan,17,17,1,Technical
sonoma_valley_groundwater_sustainability_agency_board,17,17,1,Group
south_fork_kings_groundwater_sustainability_agency,17,17,1,Local_GSA
state_department_of_water_resources,17,2,1,NA
state_mining_and_geology_board,17,17,1,State_Gov
state_university,17,1,1,State_Gov
stenner_creek,17,17,1,Natural_Feature
strategy_implementation_strategy,17,8,1,NA
subbasin_groundwater_sustainability_plan,17,17,1,Technical
surface,17,2,1,NA
sutherland,17,17,1,NA
taw,17,8,1,NA
thiessen,17,6,1,NA
thomasson_1951,17,8,1,NA
town_of_windsor,17,8,1,NA
tuolumne_county,17,17,1,County
tuscan_formations,17,8,1,Natural_Feature
ulatis_creek,17,17,1,Natural_Feature
updated,17,3,1,NA
vina_groundwater_sustainability_agency_board,17,17,1,Group
water_quality_improvement_plan,17,17,1,Technical
west_sacramento,17,17,1,City
white_wolf_fault,17,4,1,NA
williamson,17,3,1,NA
york_creek,17,8,1,Natural_Feature
a,16,2,1,NA
agmar,16,8,1,NA
allendale,16,16,1,City
andre_monette,16,16,1,NA
appendix_i,16,4,1,Reference
arundell_barranca,16,16,1,NA
ballona_creek,16,16,1,Natural_Feature
bc,16,8,1,NA
bear_creek,16,16,1,City
bedford_coldwater_subbasin,16,8,1,Basin
below_narrows_account,16,5,1,NA
ben_lomond,16,16,1,City
birch_creek,16,16,1,Natural_Feature
budget,16,3,1,NA
burow_et_al,16,8,1,NA
burt,16,4,1,NA
calam,16,4,1,NA
california_rice_commission,16,5,1,State_Gov
casa_loma_fault,16,16,1,NA
central_kings_groundwater_sustainably_agency,16,16,1,Group
chowchilla_subbasin_groundwater_sustainability_plan,16,16,1,Technical
city_of_berkeley,16,16,1,City
city_of_ione,16,16,1,City
clemmens,16,4,1,NA
community_service_district,16,8,1,District
congress,16,2,1,NA
county_of_fresno_groundwater_sustainability_agency_delta_mendota_management_area_a,16,16,1,Local_GSA
county_of_fresno_groundwater_sustainability_agency_delta_mendota_management_area_b,16,16,1,Local_GSA
davis_et_al,16,4,1,NA
del_oro_water_company,16,5,1,NA
department_of_water_resources_natural_communities_commonly_associated_with_groundwater,16,3,1,Natural_Feature
distributed_parameter_watershed_model,16,16,1,Technical
division_6_of_the_water_code,16,2,1,Legal
enterprise_anderson_groundwater_sustainability_agency_management_committee,16,8,1,Group
environmental_services_department,16,16,1,Group
esa,16,4,1,NA
forebay_groundwater_sustainability_plan,16,8,1,Technical
fort_ord_reuse_authority,16,16,1,Group
fpbgsa_board,16,8,1,Group
frank_konyn,16,16,1,NA
freeport,16,8,1,City
gc,16,16,1,NA
gridley,16,8,1,City
groundwater_sustainability_agency_board_and_advisory_committee,16,3,1,Group
groundwater_sustainability_plan_coordination_committee,16,16,1,Group
gsflow,16,16,1,NA
gws_water_budget,16,4,1,NA
hernandez_reservoir,16,16,1,Infrastructure
hydesville,16,16,1,City
hydrogeological_conceptual_model,16,5,1,Technical
integrated_ground_and_surface_water_model,16,16,1,Technical
interested_parties,16,5,1,NA
izbicki,16,5,1,NA
james,16,2,1,NA
jpa_board,16,16,1,Group
kennedy_jenks,16,8,1,NA
kenneth_d_schmidt_and_associates,16,16,1,NA
klausmeyer_et_al,16,4,1,NA
krista_mutual_water_company,16,16,1,NA
lake_county_board_of_supervisors,16,16,1,Group
los_osos_valley_road,16,16,1,NA
lpccc,16,16,1,NA
management_area_plans,16,5,1,Technical
matilija_dam,16,16,1,Infrastructure
milliken_creek,16,16,1,Natural_Feature
millview_county_water_district,16,16,1,District
montague,16,16,1,City
moreno_valley,16,16,1,City
national_land_cover_database,16,3,1,Technical
nuevo_water_company,16,16,1,NA
olmsted,16,5,1,NA
owens_valley_management_area,16,16,1,Geographic_Unit
pala_subbasins,16,8,1,Basin
pauloo_et_al,16,8,1,NA
permittee,16,16,1,NA
purisima_aa,16,16,1,NA
purisima_hills,16,5,1,NA
pvgsa,16,16,1,Local_GSA
qoa,16,4,1,NA
qya,16,2,1,NA
reduction_without_projects_scenario,16,5,1,NA
representative_monitoring_points,16,16,1,Technical
representative_monitoring_well,16,16,1,Technical
ripon,16,16,1,City
rock_creek_reclamation_district_groundwater_sustainability_agency,16,16,1,Local_GSA
root_mean_square_error,16,8,1,NA
sacramento_county_water_agency,16,16,1,Group
santa_monica_urban_runoff_recycling_facility,16,16,1,NA
santa_paula_c,16,8,1,NA
santa_ynez_valley,16,4,1,Geographic_Unit
seaside_model,16,16,1,Technical
shrubland_groundwater_dependent_ecosystem_unit,16,8,1,NA
sierra_vista_mutual_water_company,16,16,1,NA
slofcwcd,16,8,1,NA
slr,16,16,1,NA
south_fork_kings,16,16,1,NA
srcd,16,16,1,NA
ssss,16,4,1,NA
state_lands_commission,16,4,1,State_Gov
sutter_bypass,16,16,1,NA
thomas,16,3,1,NA
tulare_lake_subbasin,16,4,1,Basin
turner_island_water_district_groundwater_sustainability_agency_merced,16,16,1,Local_GSA
united_water,16,8,1,NA
water_budget_best_management_practice,16,3,1,NA
weaver,16,16,1,NA
white_wolf_subbasin,16,4,1,Basin
wood,16,8,1,NA
yolo_subbasins,16,8,1,Basin
yucaipa_sustainable_groundwater_management_act,16,16,1,Legal
ag_package,15,8,1,NA
arroyo_santa_rosa,15,15,1,NA
bakman,15,15,1,NA
basal_tehama,15,15,1,NA
baseline,15,2,1,NA
basin_optimization_scenario,15,15,1,NA
biddle_ranch_road,15,15,1,NA
big_ag,15,4,1,NA
big_springs,15,15,1,NA
board_meetings,15,4,1,NA
buckeye_creek,15,15,1,Natural_Feature
buena_vista,15,5,1,City
buena_vista_coalition,15,15,1,NA
buttonwillow_service_area,15,15,1,Geographic_Unit
cal_adapt,15,5,1,NA
california_department_of_water,15,1,1,State_Gov
california_polytechnic_state_university,15,1,1,City
camp_fire,15,5,1,NA
central_valley_groundwater_monitoring_collaborative,15,15,1,Technical
city_of_firebaugh_groundwater_sustainability_agency,15,15,1,Local_GSA
city_of_manteca,15,8,1,City
city_of_mendota_groundwater_sustainability_agency,15,15,1,Local_GSA
cleanup_program,15,8,1,NA
coordinated_plan_expenses,15,3,1,NA
county_of_los_angeles,15,8,1,County
county_of_mendocino,15,15,1,County
cromwell,15,15,1,NA
davis_ranches,15,15,1,NA
dbsa,15,3,1,NA
department_of_water_resources_county,15,3,1,County
dune_sand_aquifer,15,15,1,Natural_Feature
east_kaweah,15,15,1,NA
edna,15,15,1,City
elmira,15,15,1,City
focused_technical_review,15,5,1,Technical
formation_environmental,15,5,1,NA
friant_kern,15,3,1,NA
friant_unit,15,8,1,NA
fugro_consultants,15,3,1,NA
gar,15,5,1,NA
groundwater_extraction_credit_marketing,15,15,1,NA
groundwater_planning_commission,15,8,1,Group
groundwater_quality_trend_monitoring_work_plan,15,15,1,Technical
groundwater_sustainability,15,2,1,NA
harmon_barranca,15,5,1,NA
heidi,15,15,1,NA
hemet,15,8,1,City
i,15,2,1,NA
inductively_coupled_plasma,15,15,1,NA
interior,15,1,1,NA
kennedy_jenks_consultants,15,8,1,NA
lessalt,15,15,1,NA
liberty_project,15,15,1,Water_Project
list_of_interested_parties,15,4,1,NA
livermore_ranch,15,15,1,NA
ma_plan,15,15,1,Technical
mendota_pool_group,15,5,1,Group
mid_kaweah,15,15,1,NA
mission_hills,15,15,1,City
morrison_creek,15,15,1,Natural_Feature
mullin_area_groundwater_sustainability_agency_board,15,15,1,Group
n,15,2,1,NA
north_san_benito_groundwater_basin,15,15,1,Basin
olympic_wellfield,15,15,1,NA
paso_robles_area_subbasin,15,15,1,Basin
patrick_lei,15,5,1,NA
peter_quinlan,15,15,1,NA
please,15,3,1,NA
precipitation_runoff_modeling_software,15,15,1,Technical
pumpage,15,4,1,NA
pws,15,5,1,NA
q_copy,15,2,1,NA
quality_assurance_project_plan,15,15,1,Technical
rancho,15,3,1,NA
right_bank_far,15,15,1,NA
root_zone_model,15,15,1,Technical
s_associated,15,2,1,NA
san_francisco_public_utilities_commission,15,15,1,Group
san_juan_ma,15,15,1,NA
san_luis_obispo_valley_basin,15,15,1,Basin
santa_clara_formation,15,15,1,Natural_Feature
scwa,15,15,1,NA
sierra_nevada_mountains,15,3,1,NA
siskiyou_county_lu,15,8,1,NA
slo_district,15,5,1,District
sonoma_ecology_center,15,5,1,NA
sonoma_volcanics,15,15,1,NA
southern_california_edison,15,3,1,State_Gov
spadra_basin,15,15,1,Basin
sqcwd,15,15,1,NA
stakeholder_advisory_group,15,4,1,Group
stakeholder_engagement_plan,15,5,1,Technical
stanislaus_river,15,8,1,Natural_Feature
stewart_tract_groundwater_sustainability_agency,15,15,1,Local_GSA
surface_water_working_group,15,15,1,Group
sustainability_criteria,15,4,1,NA
technical_team,15,5,1,Technical
tehama_county_groundwater_sustainability_agency,15,3,1,Other_GSA
thien,15,15,1,NA
thomas_harder_co,15,15,1,NA
tlbwsd,15,15,1,NA
tribal_communities,15,5,1,NA
uts,15,15,1,NA
warm_springs_hydrologic_area,15,15,1,Geographic_Unit
waukena,15,15,1,City
western_cascade,15,15,1,NA
wheeler_ridge_maricopa_groundwater_sustainability_agency,15,15,1,Local_GSA
wicc,15,15,1,NA
willow,15,2,1,NA
work_group,15,5,1,Group
yokohl_creek,15,15,1,Natural_Feature
yolo_management_areas,15,15,1,Geographic_Unit
ad_hoc_committee,14,3,1,Group
ahgw,14,14,1,NA
alternative_calibration,14,14,1,NA
american_society_of_civil_engineers,14,2,1,NA
assurance_project_plan,14,2,1,Technical
banning_heights_mutual_water_company,14,14,1,NA
beckwourth,14,14,1,City
bility,14,14,1,NA
bradley_subarea,14,14,1,Geographic_Unit
butte_college,14,7,1,NA
bvid,14,14,1,NA
byron_bethany_irrigation_district_groundwater_sustainability_agency_tracy,14,14,1,Local_GSA
calaveras_county_water_district,14,14,1,District
california_american_water_company,14,7,1,State_Gov
california_water_code_sections,14,2,1,State_Gov
casitas_formation,14,14,1,Natural_Feature
ccf,14,14,1,NA
ccuf,14,14,1,NA
cga_board,14,14,1,Group
chase,14,14,1,NA
city_of_firebaugh,14,14,1,City
city_of_gustine,14,14,1,City
city_of_lathrop_groundwater_sustainability_agency,14,14,1,Local_GSA
city_of_moorpark,14,14,1,City
city_of_salinas,14,4,1,City
city_of_santa_clarita,14,14,1,City
city_of_tracy,14,14,1,City
city_of_tracy_groundwater_sustainability_agency,14,14,1,Local_GSA
coldwater,14,14,1,NA
colusa_counties,14,7,1,NA
corning_subbasin_groundwater_sustainability_plan,14,3,1,Technical
country_club_fault,14,5,1,NA
county_of_sacramento,14,14,1,County
county_of_san_joaquin_groundwater_sustainability_agency_tracy,14,14,1,Local_GSA
cow_creek,14,14,1,Natural_Feature
delta_mendota_subbasins,14,2,1,Basin
delta_mendota_technical_working_group,14,3,1,Group
department_of_parks_and_recreation,14,2,1,State_Gov
department_of_water_resources_climate_change_guidance,14,2,1,NA
dqo,14,7,1,NA
east_fork,14,5,1,NA
eastern_san_joaquin,14,7,1,NA
el_cerrito,14,7,1,City
el_verano,14,14,1,City
emily_gardner,14,14,1,NA
environmental_law_foundation,14,1,1,NA
environmental_services,14,14,1,NA
evenson,14,7,1,NA
fallowing_program,14,7,1,NA
federal,14,2,1,NA
flows,14,1,1,NA
forsythe_creek,14,14,1,Natural_Feature
fresno_county_general_plan,14,5,1,Technical
glenn_colusa,14,7,1,NA
grasslands_groundwater_sustainability_agency,14,14,1,Local_GSA
groundwater_sustainability_agency_board_of_directors,14,1,1,Group
groundwater_sustainability_plan_chapter,14,14,1,NA
hueneme_aquifer,14,4,1,Natural_Feature
integrated_regional_water_management_group,14,2,1,Group
ireland,14,2,1,NA
irrigation_training_and_research_center_mapping_evapotranspiration_at_high_resolution_with_internalized_calibration,14,14,1,NA
kaweah_subbasin_basin_setting,14,7,1,Geographic_Unit
kearns,14,5,1,NA
kern_county_general_plan,14,5,1,Technical
