"name","num_appearances","num_gsps","mean_degree"
"santa_ynez_band_of_mission_indians",1,1,1
"santa_ynez_mission_state_park",1,1,1
"santa_ysabel_ranch_mutual_water_company_santa_ysabel_ranch_mutual_water_company",1,1,1
"sarah_morgan",1,1,2
"sarbanes_oxley",1,1,1
"satellite_housing_program",1,1,1
"satellite_imagery_evapotranspiration",1,1,1
"saticoy_country_club",1,1,1
"saucelito_id",1,1,1
"saucelito_irrigation",1,1,2
"save_windsor_efficiency",1,1,1
"saviers_road",1,1,1
"sawyer",1,1,1
"sb_1168",1,1,1
"sbcfcwcd",1,1,1
"sbvmwd",1,1,1
"sc_ca",1,1,1
"scalamini",1,1,1
"scaled",1,1,1
"scaling_factors_for",1,1,1
"scaling_factors_for_baseline",1,1,1
"scaling_factors_for_climate_change_scenarios",1,1,1
"scenario7",1,1,1
"scenic_route",1,1,1
"schaumburg_il",1,1,2
"schlumberger_private_older",1,1,1
"science_technology",1,1,2
"scotia_bluffs",1,1,1
"scott_fish_game",1,1,1
"scott_luttenberg_rosemary_payne",1,1,17
"scott_rolls",1,1,1
"scott_williams",1,1,2
"scottie_monical",1,1,3
"scotts_valley_bulletin",1,1,1
"scotts_valley_dry_cleaners_remediation",1,1,1
"scotts_valley_non_potable_reuse",1,1,1
"screen_sustainability_criteria_minimum_threshold_lowering_of_gw_levels",1,1,1
"screen_water_levels",1,1,1
"screened_out_during_analysis",1,1,1
"scrtrib8",1,1,1
"scs_curve_number_descriptions",1,1,1
"scv_recharge_compiler_input",1,1,1
"scvwd",1,1,1
"scwa_continuous_global_positioning_system_subsidence_stations",1,1,2
"scwd_recycled_water_facilities_planning_study",1,1,2
"sdac_acreage",1,1,3
"sdac_areas_of",1,1,1
"sdac_areas_south_of",1,1,2
"sdac_locations",1,1,1
"sdac_team",1,1,1
"sdfb",1,1,1
"se_anticipa_que_cualquier_acción_de_administración",1,1,3
"sean",1,1,3
"sean_p_geivet",1,1,2
"seascape",1,1,1
"seasonal",1,1,1
"seawater_intrusion_and_interconnected_streams",1,1,1
"sebal_north_america",1,1,1
"second_point_of_measurement",1,1,1
"secondary_maximum_contaminant_level_exceedances_constituents",1,1,1
"sectio_n",1,1,1
"sections_2141",1,1,1
"sections_f",1,1,2
"secure_inactive",1,1,1
"secures",1,1,1
"sediment_total_maximum_daily_load",1,1,1
"see_response",1,1,1
"see_shasta_indian_nation",1,1,1
"seeman",1,1,1
"seepage",1,1,1
"seequent",1,1,1
"seguidas_de_las",1,1,1
"selected",1,1,1
"selection_of",1,1,1
"selection_of_key_wells",1,1,1
"sells_and_altivo",1,1,1
"semitropic_groundwater_storage_bank",1,1,1
"senate_bill",1,1,1
"senate_bill_1136",1,1,1
"septic_systems_groundwater_recharge",1,1,1
"septic_systems_recharge",1,1,1
"sequoia_national_forest_headquarters",1,1,1
"sequoia_riverlands_trust",1,1,1
"sequoiadendron",1,1,1
"serafin_calderon",1,1,3
"services",1,1,1
"será_financiada_por_otras_tarifas_o_evaluaciones",1,1,2
"sesj",1,1,1
"set",1,1,1
"setting_5",1,1,1
"setting_v",1,1,1
"setup_and_configuration_of_satellite_images",1,1,1
"several",1,1,1
"sfr_package",1,1,1
"sgwp_grant_application",1,1,1
"shall_account",1,1,1
"shallow",1,1,1
"shane_nash",1,1,3
"shapefiles",1,1,1
"shared",1,1,1
"shared_costs",1,1,1
"sharing",1,1,1
"sharon",1,1,3
"shasta_farm_bureau",1,1,1
"shasta_national_forest_united_states_forest_service",1,1,1
"shasta_paper",1,1,1
"shasta_paper_treatment_lagoons",1,1,1
"shasta_r",1,1,1
"shaw_conservation_easement",1,1,1
"shaw_environmental",1,1,2
"sheet_adko",1,1,1
"shell",1,1,2
"shell_chemical_et_al",1,1,2
"shell_oil_co",1,1,1
"shell_oil_company",1,1,1
"shelton",1,1,1
"sheriff",1,1,1
"sherry_shaw",1,1,1
"shirlee_zane_county_of",1,1,1
"shn_consulting_engineers",1,1,1
"sholes",1,1,1
"shorelines_source",1,1,1
"short_term_consumer_acceptance",1,1,1
"short_term_secondary_drinking_water_maximum_contaminant_level",1,1,1
"shortfall_before_project_management_action_implementation",1,1,2
"shown",1,1,1
"shrimp_special",1,1,1
"sidalcea_malviflora_subsp",1,1,1
"sierra_1998_export",1,1,1
"sierra_club_et_al",1,1,2
"sierra_county_board_of_equalization",1,1,1
"sierra_del_oro_water_treatment_plant",1,1,1
"sierra_madres",1,1,1
"sierra_nevada_mountain_range",1,1,1
"sierra_nevada_province",1,1,1
"sierra_valley_groundwater",1,1,1
"sierra_valley_rcd",1,1,1
"sierra_valley_watershed_land_ownership",1,1,1
"sierravilleorg",1,1,2
"significant",1,1,3
"silnificant_clav_lavers",1,1,1
"silty_sandstone",1,1,1
"silver_springs",1,1,5
"simons_ranch",1,1,1
"simulates",1,1,1
"simunek",1,1,1
"sin_fines_de_lucro",1,1,2
"since",1,1,1
"siskiyou_rocket",1,1,1
"siteid",1,1,1
"sitka_sedge",1,1,2
"sitting_as",1,1,1
"sl0600177511",1,1,1
"sloughhouse_resource_1_representative",1,1,1
"sloughhouse_resource_conservation_district_note",1,1,1
"sloughs_governance",1,1,1
"sm_mehl",1,1,1
"small_community",1,1,1
"small_water_system_program",1,1,1
"smc4",1,1,1
"smgwa_treasurer",1,1,1
"smith",1,1,1
"snl",1,1,1
"snobird",1,1,1
"snow",1,1,1
"snyder_et_al_1992",1,1,1
"social",1,1,1
"social_media_content_social",1,1,1
"social_media_outreach",1,1,1
"social_media_platforms_ebmud",1,1,2
"social_media_pursuant",1,1,1
"sodium",1,1,1
"soi",1,1,1
"soil_gas_investigation",1,1,1
"soil_infiltration_rates",1,1,1
"soil_mechanics_and_foundation_engineers_inc",1,1,1
"soil_sustainable_groundwater_managementa",1,1,2
"soil_water_assessment_tool",1,1,1
"soils_all",1,1,1
"soils_spatial",1,1,2
"sokr_groundwater_sustainability_plan_stakeholder_workshop",1,1,1
"solano_agricultural_scenario_planning_system_user_guide",1,1,1
"solano_county_agricultural_commissioner_sealer_of_weights_and_measures",1,1,1
"solano_county_department_of_resources_management",1,1,1
"solano_county_environmental_health_division",1,1,2
"solano_county_superior_court",1,1,2
"solano_county_water_agency_providing_for_water_service",1,1,1
"solano_groundwater_sustainability_plan_project_team_outreach",1,1,1
"solano_irrigation_district_deliveries",1,1,1
"solano_irrigation_district_drain_distribution",1,1,1
"solano_pride_center",1,1,2
"solano_project_in",1,1,1
"solano_snapshot",1,1,1
"solano_subbasin_for_component",1,1,1
"solano_subbasin_for_component_7a",1,1,1
"solano_subbasin_historical_lateral_subsurface_groundwater",1,1,1
"solano_subbasin_hydrologic_analysis_periods_per",1,1,1
"solano_subbasin_project_team",1,1,1
"solano_yolo_subbasin_boundary",1,1,1
"solinst_barologger",1,1,1
"solinst_leveloggers",1,1,1
"solito",1,1,1
"solt",1,1,4
"solvang_note",1,1,2
"somers",1,1,2
"somis_fault_central_las_posas_fault",1,1,1
"son0083",1,1,2
"son0167",1,1,2
"son0327",1,1,1
"sonoma_city_hall",1,1,1
"sonoma_marin_saving_water_partnership",1,1,2
"sonoma_marin_water_saving_partnership",1,1,2
"sonoma_public_supply",1,1,1
"sonoma_valley_county_sanitation_district_expansion_aquifer_storage",1,1,1
"sonomac",1,1,1
"soquel_creek_a5b_chloride",1,1,1
"soquel_creek_watershed",1,1,1
"sora",1,1,2
"sora_rallus",1,1,1
"sosnow",1,1,1
"south_canal",1,1,1
"south_corning_dome",1,1,2
"south_lahontan",1,1,1
"south_of_state_highway",1,1,1
"south_san_lorenzo_valley_system",1,1,1
"south_santa_ana_critical_riffle",1,1,1
"south_talmage",1,1,1
"south_yuba_wd",1,1,1
"southern_san_joaquin_valley_water_quality_coalition_mpep",1,1,1
"southwest",1,1,1
"soviet_union",1,1,1
"spark",1,1,1
"spatial_and_vertical_coverage",1,1,2
"spc",1,1,1
"special_counsel",1,1,1
"special_status_wildlife_species_rincon",1,1,1
"species",1,1,1
"specific_conductivity",1,1,1
"specified_municipal_well_field",1,1,5
"spring_creek_conduit",1,1,1
"spring_creek_powerplant",1,1,1
"springhorn",1,1,1
"springs_minor",1,1,2
"springville_fault",1,1,1
"spruance",1,1,1
"spu",1,1,1
"spwn",1,1,1
"spwn18",1,1,1
"sqcwd_finance_manager",1,1,1
"sqcwd_service_areas_iii",1,1,1
"srp0714_and_santa_rosa_plain0716",1,1,1
"srscs",1,1,3
"ssjvwqc",1,1,3
"st",1,1,1
"st_helena_star",1,1,3
"st_suffi_c",1,1,1
"stachys",1,1,2
"stage",1,1,2
"stakeholder",1,1,1
"stakeholder_categories_community",1,1,1
"stakeholder_committee_meeting_agreements_and_guidelines_for_successful_meetings",1,1,1
"stakeholder_committee_meetings",1,1,1
"stakeholder_communication_and_engagement",1,1,1
"stakeholder_communication_and_engagement_guidance_document",1,1,1
"stakeholder_communication_and_engagement_plan_survey",1,1,3
"stakeholder_communication_workshop",1,1,1
"stakeholder_identification_and_engagement",1,1,1
"stakeholder_incentive_programs",1,1,1
"stakeholder_meetings",1,1,1
"stakeholder_outreach_efforts",1,1,1
"stakeholders_members",1,1,1
"stamos",1,1,4
"standard_criteria",1,1,1
"standard_method_2540c",1,1,1
"standard_operating_procedures_for_groundwater_sampling",1,1,1
"standard_specification_for_chemical_admixtures_for",1,1,1
"standards_and_rules_and_regulations_for_land_development",1,1,1
"standing_committee_disputes",1,1,2
"stanislaus_county_costs_and_approachsgem",1,1,2
"stanislaus_county_general_plan_conservation_open_space_element",1,1,1
"stanislaus_state_stormwater",1,1,1
"stanley",1,1,2
"stantec_consulting",1,1,1
"starlite",1,1,1
"state_board_decision_1290",1,1,1
"state_board_of_equalization",1,1,1
"state_department_of_parks_and_recreation",1,1,1
"state_department_of_transportation",1,1,1
"state_division_of_water_resources",1,1,1
"state_drinking_water_source_assessment_program",1,1,1
"state_engineer",1,1,1
"state_farmland",1,1,1
"state_law_standards",1,1,1
"state_legislative_initiatives",1,1,1
"state_marine_reserve",1,1,1
"state_of_department_of_toxic_substances_control",1,1,1
"state_of_department_of_water_resources",1,1,1
"state_of_texas_commission_on_environmental_quality",1,1,1
"state_of_this",1,1,1
"state_plan_of_flood_control",1,1,1
"state_plane_coordinate_system",1,1,1
"state_route_41",1,1,1
"state_university_channel_university",1,1,4
"state_university_sacramento_college_of_continuing_education",1,1,1
"state_water_contractors",1,1,1
"state_water_project_contractor",1,1,1
"state_water_project_for_agricultural_irrigation_the_coastal_branch_of",1,1,2
"state_water_project_or",1,1,1
"state_water_project_through",1,1,1
"state_water_project_to_golden_state_water_company_golden_state_water_company",1,1,3
"state_water_resources_control",1,1,1
"state_water_resources_control_board_2009",1,1,1
"state_water_resources_control_board_application_for_temporary_permit",1,1,1
"state_water_resources_control_board_division",1,1,2
"state_water_resources_control_board_division_of_drinking_water_supply_permit_water_amendment",1,1,1
"state_water_resources_control_board_geotracker",1,1,1
"state_water_resources_control_board_hydrologic_year",1,1,1
"state_water_resources_control_board_instream_flow_enhancement",1,1,1
"state_water_resources_control_board_regulated_facilities_geotracker_program",1,1,1
"state_water_resources_control_board_water_quality_order",1,1,1
"state_well_construction_standards",1,1,1
"states_bureau_of_reclamation",1,1,1
"statewide_agricultural_water_management_requirements_agricultural",1,1,3
"station_p190",1,1,1
"stauffer",1,1,1
"stein_et_al",1,1,1
"step_3_5",1,1,1
"stephen_mitchell",1,1,3
"stephens",1,1,1
"stern",1,1,1
"stetson_2021",1,1,1
"steve_orloff",1,1,1
"steven_c_dalke",1,1,2
"steven_g_kisling_center_for_irrigation_technology",1,1,1
"stevenson",1,1,1
"stgrba",1,1,1
"stickleback",1,1,1
"stiff_diagrams",1,1,1
"stipu",1,1,2
"stockton_road",1,1,2
"stokes",1,1,1
"stoll",1,1,3
"stone_corral_irri",1,1,1
"storage_groundwater",1,1,2
"storage_tank",1,1,1
"storm_drain_standards",1,1,1
"storm_drainage",1,1,1
"stormwater_management_groundwater_recharge",1,1,1
"stormwater_permits",1,1,1
"strasser_kauffman",1,1,1
"strategic_groundwater_consulting_support",1,1,2
"strath",1,1,1
"strawberry_crops",1,1,1
"stream_and_watershed_management_program",1,1,1
"stream_bank",1,1,1
"stream_channel_restoration_direct_groundwater",1,1,1
"stream_flow_enhancement_program",1,1,1
"stream_inflow",1,1,1
"stream_network",1,1,1
"stream_reaches",1,1,1
"stream_systems",1,1,4
"streambed_conductance",1,1,1
"streambed_hydraulic_conductivity",1,1,1
"streambed_inflow",1,1,1
"streambed_percolation_historical",1,1,1
"streamflow_exceedance_probability",1,1,1
"streamflow_gages",1,1,1
"streamflow_percolation3",1,1,1
"streamflow_watch_program",1,1,1
"streamkeepec",1,1,1
"streamleeeper",1,1,1
"streamlined_permit",1,1,1
"streamlines",1,1,1
"streams",1,1,1
"streams_i_2",1,1,1
"stretch",1,1,2
"structural_design",1,1,1
"structural_properties_and_restricted_groundwater_flow",1,1,4
"structural_setting_lofgren",1,1,3
"study_design_initiation",1,1,2
"study_period_of",1,1,1
"subaco_oswald_gridley",1,1,1
"subarticle_3_sustainable_management_criteria",1,1,1
"subbasin_agriculture",1,1,1
"subbasin_boundary",1,1,2
"subbasin_conditions_of",1,1,2
"subbasin_coordination_activities",1,1,2
"subbasin_coordination_outreach",1,1,1
"subbasin_flood_managed_aquifer_recharge",1,1,2
"subbasin_number",1,1,2
"subbasin_stakeholders",1,1,1
"subbasin_water_supply_reliability_based",1,1,1
"subbasin_wells",1,1,1
"submit_annual",1,1,2
"subregion_4",1,1,1
"success_reservoir_to_oettle_bridge",1,1,1
"sudan",1,1,1
"sufficient",1,1,1
"sugarloaf_ridge_state",1,1,1
"suite",1,1,1
"suite_a",1,1,1
"suitesense",1,1,1
"sulfate_n_a_250500600",1,1,1
"sulfate_sulfate",1,1,1
"sullivan",1,1,4
"summary_of_sustainable_management_criteria",1,1,1
"summerland_beach",1,1,1
"summerly",1,1,1
"sumner_hill_groundwater_dependent_ecosystem_unit",1,1,1
"sun_city_regional",1,1,1
"sun_world_international",1,1,1
"sunrise_blvd",1,1,1
"super",1,1,2
"supplemental_actions",1,1,1
"supplies",1,1,1
"supply",1,1,1
"supply_and_demand_management",1,1,1
"supply_groundwater",1,1,1
"supply_meter_retrofit_project_for_tower",1,1,2
"supplying",1,1,1
"support",1,1,1
"support_ca_delta_conveyance",1,1,2
"surf_beach",1,1,1
"surface_advisory_group_ecos",1,1,1
"surface_and_groundwater",1,1,1
"surface_energy_balance",1,1,1
"surface_water_and_groundwater_conditions",1,1,1
"surface_water_for_irrigation_surface",1,1,3
"surface_water_for_municipal_and_irrigation",1,1,1
"surface_water_inflow",1,1,1
"surface_water_outflows",1,1,2
"surface_water_programs_for",1,1,1
"surface_water_quality_ametryn",1,1,1
"surface_water_quality_chlorimuron_ethyl",1,1,1
"surface_water_quality_chlorobenzene",1,1,1
"surface_water_quality_chloroethane",1,1,1
"surface_water_quality_chloromethane",1,1,1
"surface_water_quality_cobalt",1,1,1
"surface_water_quality_mcpa",1,1,1
"surface_water_quality_potassium",1,1,1
"surface_water_quality_toluene",1,1,1
"surface_water_quality_topical",1,1,1
"surface_water_quality_turbidity",1,1,3
"surface_water_quality_vinyl",1,1,2
"surface_water_quality_water",1,1,2
"surface_water_system_water_budget_accounting_centers_and_components",1,1,1
"surficial",1,1,3
"surficial_geology",1,1,1
"survey",1,1,1
"survey_of_current_business",1,1,1
"surveying_spirit_leveling",1,1,1
"surveys_or_land_use_studies",1,1,1
"susan_j_matcham",1,1,1
"susan_pan",1,1,1
"suspend",1,1,1
"sustainability_agencies_collaborative",1,1,1
"sustainability_agency_authorities_and",1,1,1
"sustainability_agency_management_area_diagram_sustainable_groundwater_planning",1,1,2
"sustainability_agency_stakeholder_communication_and_engagement_plan_open",1,1,1
"sustainability_aquifer_2018",1,1,1
"sustainability_criteria_acquisition",1,1,1
"sustainability_goal_and_undesirable_results",1,1,1
"sustainability_goals_and_indicators",1,1,1
"sustainability_management_criteria",1,1,1
"sustainability_management_criteria_sustainable",1,1,1
"sustainability_project_and_management_actions",1,1,1
"sustainability_understanding",1,1,1
"sustainability_vision_and_policy_statement",1,1,1
"sustainable_136",1,1,1
"sustainable_august_19",1,1,2
"sustainable_groundwater_management_acct",1,1,1
"sustainable_groundwater_management_act_107256",1,1,1
"sustainable_groundwater_management_act_59",1,1,1
"sustainable_groundwater_management_act_advisory_committee_government_center_room",1,1,1
"sustainable_groundwater_management_act_and_groundwater",1,1,3
"sustainable_groundwater_management_act_compliance_activities_update",1,1,1
"sustainable_groundwater_management_act_coordination_sacramento",1,1,1
"sustainable_groundwater_management_act_ies",1,1,1
"sustainable_groundwater_management_act_implementation",1,1,3
"sustainable_groundwater_management_act_implementation_horizon",1,1,1
"sustainable_groundwater_management_act_implementation_recommendations_11",1,1,1
"sustainable_groundwater_management_act_implementation_round_2",1,1,1
"sustainable_groundwater_management_act_improvement_district_meeting",1,1,1
"sustainable_groundwater_management_act_interferometric_synthetic_aperture_radar",1,1,1
"sustainable_groundwater_management_act_notification_and_engagement_requirements",1,1,2
"sustainable_groundwater_management_act_of",1,1,1
"sustainable_groundwater_management_act_open_houses",1,1,1
"sustainable_groundwater_management_act_outreach",1,1,1
"sustainable_groundwater_management_act_overview",1,1,1
"sustainable_groundwater_management_act_rancheris",1,1,1
"sustainable_groundwater_management_act_roundtable",1,1,1
"sustainable_groundwater_management_act_sa",1,1,4
"sustainable_groundwater_management_act_strategy",1,1,1
"sustainable_groundwater_management_act_sustainable",1,1,1
"sustainable_groundwater_management_act_sustainable_management_criteria_sustainable_management_criteria",1,1,1
"sustainable_groundwater_management_act_taylor",1,1,1
"sustainable_groundwater_management_act_tribal",1,1,1
"sustainable_groundwater_management_act_viewer",1,1,1
"sustainable_groundwater_management_areanagement",1,1,1
"sustainable_groundwater_management_criteria",1,1,1
"sustainable_groundwater_management_numerous",1,1,1
"sustainable_management_criteria_best_management_practice_guide",1,1,1
"sustainable_management_criteria_bmp",1,1,1
"sustainable_management_criteria_for_subsidence",1,1,1
"sustainable_management_criteria_workshops_public",1,1,1
"sustainable_management_of_groundwater_sustainable_management_criteria_best_management_practice",1,1,1
"sustainable_winegrape_program",1,1,1
"sustainable_winegrowing",1,1,1
"sustainable_yields",1,1,1
"sutherland_context_and",1,1,1
"sutter_county_facebook_post_for_public_workshop",1,1,1
"sutter_county_gmp",1,1,2
"sutter_county_superior_court",1,1,1
"sutter_groundwater_sustainability_plan_pma",1,1,1
"sutter_refuge",1,1,1
"suzannah",1,1,1
"sv_j10_02",1,1,1
"svgwbhc_1995",1,1,1
"sviii",1,1,1
"swain_et_al",1,1,1
"swft",1,1,1
"swi_possible_future_projects_and_management_actions_acquire_supplemental_water_gl",1,1,3
"sws_overdraft",1,1,1
"syar_industries",1,1,1
"sycamore_marsh_farm_direct",1,1,1
"sycamore_slough_direct",1,1,1
"sycamore_slough_drain_multi_benefit_groundwater",1,1,1
"sycamore_slough_groundwater_dependent_ecosystem_unit",1,1,1
"syrvg",1,1,1
"system",1,1,3
"systems",1,1,1
"t0600101803",1,1,1
"t0600101803_ew4",1,1,1
"t0611130305",1,1,1
"t1i",1,1,1
"t_j",1,1,2
"t_maddock",1,1,1
"tagus_basin_north_cell",1,1,1
"tagus_basin_south_cell",1,1,1
"tailwater",1,1,1
"tailwater_flows",1,1,1
"talmage_near_el_roble",1,1,1
"tank_site_cleanup",1,1,1
"task",1,1,1
"task_orders",1,1,1
"taxus_brevifolia",1,1,1
"tcca_contractors",1,1,1
"tcv",1,1,1
"tea_pot_dome_water_district_and",1,1,1
"tebaldi_et_al",1,1,1
"tecolote_tunnel",1,1,1
"tehachapi_mountains",1,1,2
"tehama_colusa",1,1,1
"tehama_county_agricultural",1,1,2
"tehama_county_and",1,1,1
"tehama_county_domestic_well_tracking_water_action_fund_chapter_3",1,1,1
